# Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag force (N),Drag coefficient (​),Air temperature (°C),Air pressure (mbar),Mach number (​)
5.119,1095.974,430.788,83.993,22.158,0.005,22.158,0.05,6.465e4,1.798e4,64.431,0.452,297.267,236.337,7862.99,1800.863,0.578,3.801,822.991,1.291
5.169,1117.612,434.99,84.092,22.712,0.005,22.712,0.017,6.439e4,1.772e4,64.355,0.451,297.651,236.384,7860.328,1815.519,0.573,3.66,820.801,1.304
5.219,1139.459,439.196,84.158,23.272,0.005,23.272,0.055,6.413e4,1.747e4,64.28,0.45,297.834,236.432,7857.666,1832.671,0.568,3.518,818.59,1.317
5.269,1161.517,443.406,84.221,23.838,0.006,23.838,0.045,6.388e4,1.721e4,64.204,0.449,298.112,236.479,7855.003,1849.908,0.564,3.375,816.358,1.33
5.319,1183.785,447.618,84.286,24.409,0.006,24.409,0.004,6.362e4,1.695e4,64.129,0.447,298.435,236.528,7852.341,1867.118,0.56,3.23,814.104,1.343
5.369,1206.264,451.834,84.352,24.988,0.006,24.988,0.031,6.337e4,1.67e4,64.053,0.446,298.557,236.576,7849.679,1884.416,0.556,3.084,811.828,1.356
5.419,1228.953,456.053,84.418,25.574,0.006,25.574,0.038,6.311e4,1.644e4,63.978,0.445,298.692,236.625,7847.017,1901.738,0.552,2.936,809.532,1.369
5.469,1251.854,460.275,84.482,26.168,0.006,26.168,0.023,6.286e4,1.619e4,63.902,0.443,298.84,236.675,7844.355,1918.978,0.548,2.787,807.214,1.382
5.519,1274.966,464.501,84.546,26.77,0.006,26.77,0.018,6.26e4,1.593e4,63.827,0.442,298.917,236.724,7841.693,1936.269,0.544,2.637,804.875,1.395
5.569,1298.288,468.73,84.613,27.378,0.007,27.378,0.046,6.235e4,1.568e4,63.751,0.441,298.869,236.774,7839.031,1953.556,0.541,2.486,802.514,1.409
5.619,1321.823,472.962,84.681,27.992,0.007,27.992,0.029,6.209e4,1.542e4,63.675,0.44,298.871,236.825,7836.368,1970.753,0.537,2.333,800.132,1.422
5.669,1345.568,477.198,84.751,28.612,0.007,28.612,0.017,6.184e4,1.517e4,63.6,0.438,298.802,236.876,7833.706,1987.959,0.533,2.178,797.729,1.435
5.719,1369.526,481.437,84.824,29.24,0.007,29.24,0.037,6.158e4,1.491e4,63.524,0.437,298.59,236.927,7831.044,2005.12,0.53,2.023,795.304,1.448
5.769,1393.696,485.679,84.89,29.875,0.008,29.875,0.02,6.133e4,1.466e4,63.448,0.436,298.391,236.979,7828.382,2022.436,0.526,1.865,792.96,1.461
5.819,1418.077,489.925,84.956,30.519,0.008,30.519,0.013,6.107e4,1.44e4,63.372,0.434,298.088,237.032,7825.72,2039.79,0.523,1.707,790.613,1.474
5.869,1442.671,494.175,85.026,31.17,0.008,31.17,0.026,6.082e4,1.415e4,63.296,0.433,297.64,237.084,7823.058,2057.064,0.52,1.547,788.246,1.488
5.919,1467.477,498.428,85.099,31.827,0.008,31.827,0.005,6.056e4,1.389e4,63.221,0.432,297.174,237.138,7820.395,2074.219,0.516,1.386,785.858,1.501
5.969,1492.496,502.684,85.173,32.49,0.009,32.49,0.009,6.03e4,1.364e4,63.145,0.431,296.664,237.191,7817.733,2091.366,0.513,1.223,783.45,1.514
6.019,1517.728,506.945,85.249,33.162,0.009,33.162,0.015,6.005e4,1.338e4,63.069,0.429,296.133,237.245,7815.071,2108.412,0.51,1.059,781.021,1.527
6.069,1543.173,511.209,85.327,33.841,0.009,33.841,0.011,5.979e4,1.312e4,62.993,0.428,295.609,237.3,7812.409,2125.338,0.507,0.894,778.572,1.541
6.119,1568.831,515.477,85.406,34.527,0.01,34.527,0.002,5.954e4,1.287e4,62.917,0.427,295.086,237.355,7809.747,2142.211,0.504,0.727,776.103,1.554
6.169,1594.702,519.749,85.488,35.221,0.01,35.221,0.021,5.928e4,1.261e4,62.841,0.426,294.473,237.41,7807.085,2158.99,0.5,0.559,773.612,1.567
6.219,1620.787,524.026,85.573,35.922,0.01,35.922,0.014,5.903e4,1.236e4,62.765,0.424,293.907,237.466,7804.422,2175.636,0.497,0.389,771.102,1.581
6.269,1647.086,528.307,85.661,36.629,0.01,36.629,0.01,5.877e4,1.21e4,62.688,0.423,293.319,237.523,7801.76,2192.203,0.494,0.218,768.57,1.594
6.319,1673.599,532.592,85.752,37.344,0.011,37.344,0.021,5.852e4,1.185e4,62.612,0.422,292.756,237.58,7799.098,2208.653,0.491,0.046,766.018,1.608
6.369,1700.326,536.881,85.844,38.067,0.011,38.067,0.006,5.826e4,1.159e4,62.536,0.42,292.306,237.637,7796.436,2224.975,0.489,-0.128,763.446,1.621
6.419,1727.267,541.176,85.938,38.797,0.011,38.797,0.009,5.801e4,1.134e4,62.46,0.419,291.799,237.695,7793.774,2241.205,0.486,-0.303,760.853,1.635
6.469,1754.424,545.475,86.037,39.535,0.012,39.535,0.006,5.775e4,1.108e4,62.383,0.418,291.294,237.753,7791.112,2257.289,0.483,-0.479,758.239,1.648
6.519,1781.795,549.78,86.139,40.279,0.012,40.279,4.928e-4,5.75e4,1.083e4,62.307,0.417,290.783,237.812,7788.449,2273.234,0.48,-0.657,755.604,1.662
6.569,1809.381,554.089,86.244,41.031,0.012,41.031,7.672e-4,5.724e4,1.057e4,62.231,0.415,290.242,237.872,7785.787,2289.082,0.477,-0.836,752.949,1.675
6.619,1837.183,558.404,86.352,41.79,0.013,41.79,0.004,5.699e4,1.032e4,62.154,0.414,289.679,237.932,7783.125,2304.785,0.475,-1.017,750.273,1.689
6.669,1865.201,562.724,86.464,42.556,0.013,42.556,0.004,5.673e4,1.006e4,62.078,0.413,289.131,237.993,7780.463,2320.338,0.472,-1.199,747.576,1.702
6.719,1893.435,567.05,86.573,43.33,0.013,43.33,0.002,5.647e4,9805.374,62.001,0.411,288.672,238.054,7777.801,2336.073,0.469,-1.383,744.956,1.716
6.769,1921.885,571.381,86.683,44.111,0.013,44.111,0.009,5.622e4,9550.04,61.925,0.41,288.179,238.115,7775.139,2351.8,0.466,-1.568,742.353,1.73
6.819,1950.551,575.718,86.798,44.899,0.014,44.899,0.006,5.596e4,9294.706,61.848,0.409,287.698,238.178,7772.476,2367.376,0.464,-1.754,739.731,1.744
6.869,1979.435,580.061,86.916,45.694,0.014,45.694,7.68e-4,5.571e4,9039.371,61.772,0.408,287.215,238.24,7769.814,2382.82,0.461,-1.942,737.089,1.757
6.919,2008.536,584.41,87.037,46.496,0.014,46.496,0.008,5.545e4,8784.037,61.695,0.406,286.687,238.304,7767.152,2398.128,0.459,-2.131,734.427,1.771
6.969,2037.854,588.765,87.163,47.306,0.015,47.306,0.014,5.52e4,8528.703,61.618,0.405,286.15,238.368,7764.49,2413.272,0.456,-2.322,731.744,1.785
7.019,2067.39,593.126,87.292,48.124,0.015,48.124,0.006,5.494e4,8273.369,61.542,0.404,285.637,238.432,7761.828,2428.265,0.454,-2.514,729.043,1.799
7.069,2097.144,597.494,87.424,48.949,0.015,48.949,0.015,5.469e4,8018.034,61.465,0.403,285.156,238.498,7759.166,2443.141,0.451,-2.707,726.321,1.813
7.119,2127.116,601.868,87.561,49.781,0.016,49.781,0.023,5.443e4,7762.7,61.388,0.401,284.676,238.563,7756.503,2457.86,0.449,-2.902,723.579,1.827
7.169,2157.307,606.25,87.702,50.619,0.016,50.619,0.006,5.418e4,7507.366,61.311,0.4,284.254,238.63,7753.841,2472.396,0.446,-3.098,720.817,1.841
7.219,2187.718,610.638,87.849,51.465,0.016,51.465,0.021,5.392e4,7252.031,61.234,0.399,283.738,238.697,7751.179,2486.786,0.444,-3.296,718.035,1.855
7.269,2218.348,615.034,87.999,52.318,0.017,52.318,0.024,5.367e4,6996.697,61.157,0.397,283.245,238.764,7748.517,2501.013,0.441,-3.495,715.233,1.869
7.319,2249.197,619.438,88.152,53.18,0.017,53.18,0.001,5.341e4,6741.363,61.08,0.396,282.805,238.833,7745.855,2515.074,0.439,-3.695,712.411,1.883
7.369,2280.267,623.849,88.31,54.05,0.017,54.05,0.015,5.316e4,6486.029,61.003,0.395,282.261,238.902,7743.193,2528.97,0.436,-3.897,709.569,1.897
7.419,2311.558,628.269,88.474,54.926,0.018,54.926,0.014,5.29e4,6230.694,60.926,0.394,281.809,238.971,7740.53,2542.694,0.434,-4.101,706.706,1.911
7.469,2343.07,632.697,88.643,55.809,0.018,55.809,0.002,5.264e4,5975.36,60.849,0.392,281.397,239.042,7737.868,2556.237,0.432,-4.305,703.823,1.925
7.519,2374.803,637.133,88.817,56.699,0.019,56.7,0.005,5.239e4,5720.026,60.771,0.391,280.937,239.113,7735.206,2569.646,0.429,-4.512,700.929,1.939
7.569,2406.758,641.578,88.985,57.597,0.019,57.597,0.006,5.213e4,5464.692,60.694,0.39,280.474,239.184,7732.544,2583.407,0.427,-4.719,698.152,1.954
7.619,2438.936,646.032,89.157,58.503,0.019,58.503,0.003,5.188e4,5209.357,60.617,0.388,280.013,239.257,7729.882,2596.999,0.425,-4.929,695.356,1.968
7.669,2471.336,650.494,89.335,59.416,0.02,59.416,0.008,5.162e4,4954.023,60.539,0.387,279.519,239.33,7727.22,2610.42,0.423,-5.139,692.541,1.982
7.719,2503.959,654.965,89.518,60.336,0.02,60.336,0.001,5.137e4,4698.689,60.462,0.386,279.047,239.404,7724.557,2623.661,0.42,-5.351,689.706,1.997
7.769,2536.806,659.446,89.707,61.264,0.02,61.264,0.006,5.111e4,4443.355,60.384,0.385,278.593,239.478,7721.895,2636.735,0.418,-5.565,686.852,2.011
7.819,2569.878,663.936,89.901,62.2,0.02,62.2,0.006,5.086e4,4188.02,60.307,0.383,278.159,239.554,7719.233,2649.627,0.416,-5.78,683.979,2.026
7.869,2603.174,668.436,90.099,63.143,0.021,63.143,0.008,5.06e4,3932.686,60.229,0.382,277.71,239.63,7716.571,2662.357,0.414,-5.996,681.086,2.04
7.919,2636.695,672.946,90.303,64.094,0.021,64.094,0.01,5.035e4,3677.352,60.151,0.381,277.254,239.707,7713.909,2674.907,0.412,-6.214,678.173,2.055
7.969,2670.441,677.466,90.514,65.052,0.022,65.052,0.002,5.009e4,3422.017,60.074,0.38,276.813,239.784,7711.247,2687.259,0.409,-6.433,675.241,2.069
8.019,2704.414,681.997,90.733,66.017,0.022,66.017,0.022,4.984e4,3166.683,59.996,0.378,276.293,239.863,7708.584,2699.401,0.407,-6.654,672.289,2.084
8.069,2738.614,686.539,90.955,66.992,0.022,66.992,0.014,4.958e4,2911.349,59.918,0.377,275.833,239.942,7705.922,2711.372,0.405,-6.876,669.318,2.099
8.119,2773.04,691.092,91.181,67.975,0.023,67.975,0.011,4.933e4,2656.015,59.84,0.376,275.411,240.022,7703.26,2723.18,0.403,-7.1,666.326,2.114
8.169,2807.695,695.657,91.416,68.965,0.023,68.965,0.022,4.907e4,2400.68,59.762,0.374,274.951,240.103,7700.598,2734.787,0.401,-7.326,663.315,2.129
8.219,2842.578,700.234,91.657,69.961,0.024,69.961,0.017,4.881e4,2145.346,59.684,0.373,274.525,240.185,7697.936,2746.194,0.399,-7.552,660.284,2.143
8.269,2877.69,704.823,91.903,70.965,0.024,70.965,0.002,4.856e4,1890.012,59.606,0.372,274.112,240.267,7695.274,2757.498,0.397,-7.78,657.254,2.158
8.319,2913.031,709.424,92.145,71.976,0.025,71.976,0.013,4.83e4,1634.678,59.528,0.371,273.627,240.351,7692.611,2769.185,0.395,-8.01,654.339,2.173
8.369,2948.603,714.037,92.393,72.996,0.025,72.996,0.019,4.805e4,1379.343,59.449,0.369,273.148,240.435,7689.949,2780.68,0.393,-8.241,651.405,2.188
8.419,2984.406,718.663,92.647,74.025,0.025,74.025,0.018,4.779e4,1124.009,59.371,0.368,272.688,240.521,7687.287,2791.968,0.391,-8.474,648.452,2.204
8.469,3020.44,723.301,92.907,75.063,0.025,75.063,0.011,4.754e4,868.675,59.293,0.367,272.283,240.607,7684.625,2803.055,0.389,-8.708,645.48,2.219
8.5,3042.549,726.139,93.069,75.701,0.026,75.701,0.004,4.738e4,712.819,59.245,0.366,272.038,240.66,7683,2809.733,0.387,-8.852,643.657,2.228
8.503,3044.364,726.087,43.747,75.753,0.026,75.753,0.003,4.738e4,708.885,59.243,0.366,272.043,240.661,1199.7,2808.906,0.387,-8.864,643.507,2.228
8.506,3047.085,725.923,43.73,75.832,0.026,75.832,0.002,4.738e4,706.221,59.243,0.366,272.057,240.662,1198.949,2807.256,0.387,-8.882,643.283,2.228
8.512,3051.166,725.677,43.704,75.949,0.026,75.949,0.004,4.737e4,702.226,59.241,0.366,272.072,240.664,1197.823,2804.783,0.387,-8.908,642.946,2.227
8.52,3057.285,725.308,43.666,76.126,0.026,76.126,0.007,4.737e4,696.232,59.24,0.366,272.09,240.666,1196.134,2801.078,0.388,-8.948,642.441,2.226
8.533,3066.457,724.756,43.608,76.391,0.026,76.391,0.013,4.736e4,687.242,59.237,0.366,272.116,240.669,1193.6,2795.529,0.388,-9.007,641.685,2.224
8.552,3080.203,723.929,43.523,76.787,0.026,76.787,0.02,4.734e4,673.757,59.233,0.366,272.16,240.673,1189.799,2787.224,0.388,-9.097,640.551,2.222
8.58,3100.792,722.692,43.396,77.381,0.026,77.381,0.021,4.732e4,653.529,59.226,0.366,272.251,240.68,1184.098,2774.798,0.388,-9.231,638.853,2.219
8.623,3131.609,720.842,43.206,78.269,0.027,78.269,0.016,4.729e4,623.187,59.217,0.366,272.399,240.691,1175.547,2756.271,0.389,-9.431,636.311,2.214
8.673,3167.582,718.687,42.987,79.306,0.027,79.306,0.004,4.726e4,587.67,59.206,0.365,272.588,240.703,1165.537,2734.735,0.39,-9.665,633.345,2.209
8.723,3203.448,716.543,42.773,80.34,0.028,80.34,0.013,4.722e4,552.153,59.195,0.365,272.721,240.715,1155.527,2713.356,0.391,-9.898,630.386,2.203
8.773,3239.207,714.41,42.562,81.371,0.028,81.371,0.016,4.719e4,516.636,59.184,0.365,272.878,240.727,1145.517,2692.147,0.391,-10.13,627.437,2.197
8.823,3274.86,712.287,42.351,82.4,0.029,82.4,0.01,4.715e4,481.119,59.173,0.365,273.07,240.739,1135.507,2671.095,0.392,-10.362,624.497,2.192
8.873,3310.406,710.175,42.143,83.427,0.029,83.427,0.006,4.712e4,445.602,59.162,0.365,273.253,240.752,1125.497,2650.181,0.393,-10.593,621.565,2.186
8.923,3345.848,708.073,41.938,84.451,0.029,84.451,0.009,4.708e4,410.085,59.152,0.365,273.416,240.764,1115.487,2629.433,0.394,-10.824,618.642,2.181
8.973,3381.184,705.981,41.742,85.473,0.03,85.473,0.029,4.704e4,374.568,59.141,0.364,273.536,240.776,1105.477,2609.02,0.394,-11.053,615.762,2.175
9.023,3416.416,703.899,41.557,86.49,0.03,86.49,0.019,4.701e4,339.051,59.13,0.364,273.729,240.789,1095.467,2589.212,0.395,-11.282,613.005,2.17
9.073,3451.545,701.825,41.376,87.504,0.031,87.504,0.004,4.697e4,303.535,59.119,0.364,273.932,240.801,1085.457,2569.537,0.396,-11.511,610.257,2.164
9.123,3486.57,699.761,41.198,88.515,0.031,88.515,0.013,4.694e4,268.018,59.108,0.364,274.075,240.813,1075.447,2550.022,0.397,-11.738,607.517,2.159
9.173,3521.492,697.706,41.023,89.524,0.032,89.524,0.018,4.69e4,232.501,59.097,0.364,274.227,240.826,1065.437,2530.644,0.397,-11.965,604.785,2.153
9.223,3556.311,695.659,40.849,90.531,0.033,90.531,0.015,4.687e4,196.984,59.086,0.363,274.395,240.838,1055.427,2511.388,0.398,-12.192,602.06,2.148
9.273,3591.029,693.621,40.675,91.536,0.033,91.536,0.003,4.683e4,161.467,59.075,0.363,274.588,240.85,1045.417,2492.272,0.399,-12.417,599.344,2.142
9.323,3625.645,691.591,40.507,92.538,0.033,92.538,0.012,4.68e4,125.95,59.064,0.363,274.724,240.863,1035.407,2473.289,0.4,-12.642,596.636,2.137
9.373,3660.159,689.57,40.341,93.537,0.034,93.537,0.011,4.676e4,90.433,59.053,0.363,274.883,240.875,1025.396,2454.434,0.4,-12.867,593.935,2.132
9.423,3694.573,687.557,40.178,94.533,0.034,94.533,0.012,4.672e4,54.916,59.042,0.363,275.038,240.888,1015.386,2435.723,0.401,-13.09,591.243,2.126
9.473,3728.886,685.552,40.017,95.526,0.035,95.526,0.006,4.669e4,19.399,59.031,0.363,275.208,240.9,1005.376,2417.139,0.402,-13.313,588.558,2.121
9.5,3747.275,684.479,39.932,96.059,0.035,96.059,0.002,4.667e4,0.323,59.025,0.362,275.301,240.907,1000,2407.215,0.402,-13.433,587.12,2.118
9.503,3748.985,684.334,61.336,96.108,0.035,96.108,0.001,4.667e4,0,59.025,0.362,275.314,240.907,0,2406.096,0.402,-13.444,586.986,2.118
9.506,3751.55,684.105,61.298,96.182,0.035,96.182,3.277e-4,4.667e4,0,59.025,0.362,275.335,240.907,0,2404.361,0.402,-13.461,586.785,2.117
9.512,3755.396,683.76,61.243,96.294,0.035,96.294,0.001,4.667e4,0,59.025,0.362,275.36,240.907,0,2401.76,0.403,-13.486,586.484,2.116
9.52,3761.16,683.244,61.159,96.46,0.036,96.46,0.003,4.667e4,0,59.025,0.362,275.397,240.907,0,2397.865,0.403,-13.523,586.033,2.115
9.533,3769.799,682.47,61.035,96.71,0.036,96.71,0.006,4.667e4,0,59.025,0.362,275.452,240.907,0,2392.036,0.403,-13.579,585.357,2.113
9.552,3782.739,681.313,60.848,97.085,0.036,97.085,0.01,4.667e4,0,59.025,0.362,275.535,240.907,0,2383.321,0.404,-13.663,584.345,2.109
9.58,3802.108,679.585,60.571,97.646,0.036,97.646,0.019,4.667e4,0,59.025,0.362,275.653,240.907,0,2370.309,0.404,-13.789,582.83,2.105
9.623,3831.069,677.006,60.156,98.485,0.037,98.485,0.021,4.667e4,0,59.025,0.362,275.864,240.907,0,2350.947,0.405,-13.977,580.564,2.097
9.673,3864.83,674.01,59.674,99.464,0.037,99.464,0.015,4.667e4,0,59.025,0.362,276.154,240.907,0,2328.513,0.407,-14.197,577.922,2.089
9.723,3898.442,671.039,59.206,100.439,0.038,100.439,0.009,4.667e4,0,59.025,0.362,276.441,240.907,0,2306.746,0.408,-14.415,575.396,2.081
9.773,3931.906,668.09,58.748,101.41,0.038,101.41,0.029,4.667e4,0,59.025,0.362,276.654,240.907,0,2285.373,0.409,-14.633,572.914,2.072
9.823,3965.223,665.164,58.294,102.376,0.039,102.376,0.023,4.667e4,0,59.025,0.362,276.931,240.907,0,2264.202,0.41,-14.849,570.443,2.064
9.873,3998.395,662.26,57.845,103.336,0.04,103.336,0.003,4.667e4,0,59.025,0.362,277.239,240.907,0,2243.26,0.411,-15.065,567.983,2.056
9.923,4031.422,659.379,57.404,104.293,0.04,104.293,0.022,4.667e4,0,59.025,0.362,277.443,240.907,0,2222.544,0.413,-15.28,565.533,2.048
9.973,4064.305,656.52,56.966,105.246,0.041,105.246,0.031,4.667e4,0,59.025,0.362,277.669,240.907,0,2202.043,0.414,-15.493,563.094,2.04
10.023,4097.046,653.683,56.53,106.197,0.042,106.197,0.019,4.667e4,0,59.025,0.362,277.945,240.907,0,2181.767,0.415,-15.706,560.666,2.032
10.073,4129.646,650.867,56.097,107.144,0.042,107.144,0.007,4.667e4,0,59.025,0.362,278.216,240.907,0,2161.705,0.416,-15.918,558.248,2.024
10.123,4162.106,648.073,55.673,108.087,0.043,108.087,0.028,4.667e4,0,59.025,0.362,278.398,240.907,0,2141.869,0.417,-16.129,555.841,2.016
10.173,4194.427,645.3,55.253,109.025,0.044,109.025,0.036,4.667e4,0,59.025,0.362,278.609,240.907,0,2122.251,0.419,-16.339,553.444,2.008
10.223,4226.609,642.548,54.835,109.958,0.045,109.958,0.02,4.667e4,0,59.025,0.362,278.877,240.907,0,2102.822,0.42,-16.548,551.057,2
10.273,4258.655,639.816,54.425,110.887,0.046,110.887,0.012,4.667e4,0,59.025,0.362,279.164,240.907,0,2083.608,0.421,-16.757,548.68,1.992
10.323,4290.564,637.105,54.022,111.812,0.046,111.812,0.037,4.667e4,0,59.025,0.362,279.359,240.907,0,2064.594,0.422,-16.964,546.313,1.985
10.373,4322.339,634.414,53.617,112.735,0.047,112.735,0.031,4.667e4,0,59.025,0.362,279.63,240.907,0,2045.779,0.423,-17.171,543.956,1.977
10.423,4353.979,631.744,53.214,113.655,0.047,113.655,0.004,4.667e4,0,59.025,0.362,279.95,240.907,0,2027.168,0.425,-17.376,541.61,1.97
10.473,4385.487,629.093,52.822,114.571,0.048,114.571,0.011,4.667e4,0,59.025,0.362,280.181,240.907,0,2008.913,0.426,-17.581,539.322,1.962
10.523,4416.862,626.461,52.441,115.484,0.049,115.484,0.015,4.667e4,0,59.025,0.362,280.416,240.907,0,1991.124,0.427,-17.785,537.117,1.955
10.573,4448.107,623.849,52.064,116.392,0.05,116.392,0.012,4.667e4,0,59.025,0.362,280.662,240.907,0,1973.519,0.428,-17.988,534.922,1.947
10.623,4479.221,621.255,51.69,117.297,0.05,117.297,0.006,4.667e4,0,59.025,0.362,280.915,240.907,0,1956.091,0.429,-18.19,532.736,1.94
10.673,4510.206,618.68,51.321,118.197,0.051,118.197,0.002,4.667e4,0,59.025,0.362,281.158,240.907,0,1938.861,0.431,-18.392,530.559,1.933
10.723,4541.063,616.123,50.956,119.094,0.052,119.094,0.008,4.667e4,0,59.025,0.362,281.373,240.907,0,1921.794,0.432,-18.592,528.391,1.925
10.773,4571.793,613.584,50.594,119.988,0.053,119.988,0.008,4.667e4,0,59.025,0.362,281.599,240.907,0,1904.902,0.433,-18.792,526.231,1.918
10.823,4602.396,611.063,50.235,120.879,0.053,120.879,0.002,4.667e4,0,59.025,0.362,281.836,240.907,0,1888.193,0.434,-18.991,524.081,1.911
10.873,4632.874,608.56,49.88,121.766,0.054,121.766,0.003,4.667e4,0,59.025,0.362,282.055,240.907,0,1871.637,0.435,-19.189,521.94,1.904
10.923,4663.227,606.075,49.529,122.65,0.055,122.65,0.003,4.667e4,0,59.025,0.362,282.29,240.907,0,1855.25,0.436,-19.386,519.807,1.897
10.973,4693.456,603.607,49.181,123.53,0.056,123.53,0.015,4.667e4,0,59.025,0.362,282.511,240.907,0,1839.052,0.438,-19.583,517.683,1.89
11.023,4723.562,601.157,48.837,124.407,0.057,124.407,0.016,4.667e4,0,59.025,0.362,282.758,240.907,0,1823.005,0.439,-19.779,515.568,1.883
11.073,4753.546,598.724,48.498,125.279,0.058,125.279,0.006,4.667e4,0,59.025,0.362,283.03,240.907,0,1807.106,0.44,-19.974,513.461,1.876
11.123,4783.409,596.307,48.162,126.149,0.058,126.149,0.022,4.667e4,0,59.025,0.362,283.231,240.907,0,1791.371,0.441,-20.168,511.363,1.869
11.173,4813.152,593.907,47.828,127.016,0.059,127.016,0.023,4.667e4,0,59.025,0.362,283.466,240.907,0,1775.784,0.442,-20.361,509.273,1.862
11.223,4842.775,591.524,47.496,127.88,0.06,127.88,0.008,4.667e4,0,59.025,0.362,283.741,240.907,0,1760.362,0.443,-20.554,507.192,1.855
11.273,4872.28,589.158,47.168,128.741,0.06,128.741,0.014,4.667e4,0,59.025,0.362,283.957,240.907,0,1745.098,0.445,-20.745,505.119,1.849
11.323,4901.666,586.807,46.852,129.599,0.061,129.599,0.025,4.667e4,0,59.025,0.362,284.154,240.907,0,1730.35,0.446,-20.936,503.161,1.842
11.373,4930.936,584.473,46.539,130.452,0.062,130.452,0.019,4.667e4,0,59.025,0.362,284.395,240.907,0,1715.755,0.447,-21.127,501.214,1.835
11.423,4960.089,582.154,46.229,131.302,0.063,131.302,0.005,4.667e4,0,59.025,0.362,284.653,240.907,0,1701.303,0.448,-21.316,499.275,1.829
11.473,4989.127,579.85,45.924,132.148,0.064,132.148,0.018,4.667e4,0,59.025,0.362,284.838,240.907,0,1686.982,0.449,-21.505,497.344,1.822
11.523,5018.049,577.561,45.621,132.992,0.064,132.992,0.023,4.667e4,0,59.025,0.362,285.038,240.907,0,1672.811,0.451,-21.693,495.42,1.816
11.573,5046.858,575.288,45.319,133.834,0.065,133.834,0.013,4.667e4,0,59.025,0.362,285.277,240.907,0,1658.778,0.452,-21.88,493.504,1.809
11.623,5075.554,573.029,45.02,134.672,0.066,134.672,0.005,4.667e4,0,59.025,0.362,285.507,240.907,0,1644.862,0.453,-22.067,491.595,1.803
11.673,5104.137,570.786,44.724,135.508,0.067,135.508,0.013,4.667e4,0,59.025,0.362,285.716,240.907,0,1631.096,0.454,-22.252,489.694,1.796
11.723,5132.608,568.557,44.432,136.34,0.068,136.34,0.021,4.667e4,0,59.025,0.362,285.942,240.907,0,1617.466,0.455,-22.437,487.8,1.79
11.773,5160.969,566.343,44.142,137.169,0.068,137.169,0.01,4.667e4,0,59.025,0.362,286.213,240.907,0,1603.949,0.456,-22.622,485.914,1.783
11.823,5189.219,564.143,43.856,137.994,0.069,137.994,0.005,4.667e4,0,59.025,0.362,286.466,240.907,0,1590.569,0.457,-22.805,484.034,1.777
11.873,5217.359,561.957,43.574,138.817,0.07,138.817,0.018,4.667e4,0,59.025,0.362,286.666,240.907,0,1577.32,0.459,-22.988,482.163,1.771
11.923,5245.391,559.785,43.293,139.636,0.071,139.636,0.026,4.667e4,0,59.025,0.362,286.877,240.907,0,1564.183,0.46,-23.171,480.298,1.765
11.973,5273.314,557.628,43.013,140.454,0.071,140.454,0.016,4.667e4,0,59.025,0.362,287.133,240.907,0,1551.171,0.461,-23.352,478.441,1.758
12.023,5301.13,555.484,42.735,141.269,0.072,141.269,0.007,4.667e4,0,59.025,0.362,287.38,240.907,0,1538.297,0.462,-23.533,476.591,1.752
12.073,5328.839,553.354,42.461,142.081,0.073,142.081,0.025,4.667e4,0,59.025,0.362,287.554,240.907,0,1525.545,0.463,-23.713,474.748,1.746
12.123,5356.442,551.238,42.19,142.89,0.074,142.89,0.022,4.667e4,0,59.025,0.362,287.78,240.907,0,1512.895,0.464,-23.892,472.912,1.74
12.173,5383.939,549.135,41.925,143.695,0.075,143.695,0.007,4.667e4,0,59.025,0.362,288.034,240.907,0,1500.506,0.466,-24.071,471.122,1.734
12.223,5411.332,547.045,41.667,144.497,0.075,144.497,0.007,4.667e4,0,59.025,0.362,288.245,240.907,0,1488.421,0.467,-24.249,469.398,1.728
12.273,5438.62,544.968,41.41,145.297,0.076,145.297,0.01,4.667e4,0,59.025,0.362,288.444,240.907,0,1476.446,0.468,-24.427,467.681,1.722
12.323,5465.806,542.904,41.157,146.094,0.077,146.094,0.014,4.667e4,0,59.025,0.362,288.641,240.907,0,1464.584,0.469,-24.603,465.971,1.716
12.373,5492.888,540.853,40.904,146.888,0.077,146.888,0.003,4.667e4,0,59.025,0.362,288.87,240.907,0,1452.838,0.47,-24.779,464.266,1.71
12.423,5519.868,538.814,40.654,147.68,0.078,147.68,0.007,4.667e4,0,59.025,0.362,289.059,240.907,0,1441.192,0.471,-24.955,462.569,1.704
12.473,5546.746,536.787,40.406,148.469,0.079,148.469,0.003,4.667e4,0,59.025,0.362,289.28,240.907,0,1429.641,0.473,-25.129,460.877,1.699
12.523,5573.524,534.773,40.161,149.256,0.079,149.256,3.369e-4,4.667e4,0,59.025,0.362,289.529,240.907,0,1418.21,0.474,-25.303,459.193,1.693
12.573,5600.201,532.771,39.919,150.039,0.08,150.039,0.002,4.667e4,0,59.025,0.362,289.762,240.907,0,1406.877,0.475,-25.477,457.514,1.687
12.623,5626.778,530.781,39.677,150.82,0.081,150.82,0.005,4.667e4,0,59.025,0.362,289.99,240.907,0,1395.648,0.476,-25.65,455.842,1.681
