# Simulation 2 (Up to date)
# 1216 data points written for 20 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (36.1 m/s):  "Main Parachute"
#
# Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag force (N),Drag coefficient (​),Air temperature (°C),Air pressure (mbar),Mach number (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
14.271,2469.808,108.513,12.045,230.786,0.1,230.786,0.344,2.609e4,4814,9.996,0.19,193.2,157.5,0,58.34,0.334,-5.016,694.2,0.333
14.321,2475.167,107.917,11.999,231.535,0.101,231.535,0.229,2.609e4,4814,9.996,0.19,193.3,157.5,0,57.669,0.334,-5.051,693.7,0.331
14.371,2480.496,107.322,11.952,232.283,0.102,232.283,0.115,2.609e4,4814,9.996,0.19,193.5,157.5,0,57.008,0.334,-5.086,693.3,0.329
14.421,2485.795,106.729,11.927,233.031,0.102,233.031,0.115,2.609e4,4814,9.996,0.19,193.5,157.5,0,56.297,0.334,-5.12,692.8,0.328
14.471,2491.064,106.137,11.911,233.777,0.103,233.777,0.172,2.609e4,4814,9.996,0.19,193.4,157.5,0,55.564,0.334,-5.154,692.3,0.326
14.521,2496.303,105.546,11.863,234.523,0.104,234.523,0.017,2.609e4,4814,9.996,0.19,193.6,157.5,0,54.916,0.333,-5.188,691.9,0.324
14.571,2501.512,104.958,11.818,235.268,0.104,235.268,0.172,2.609e4,4814,9.996,0.19,193.4,157.5,0,54.287,0.333,-5.222,691.4,0.322
14.621,2506.693,104.37,11.784,236.012,0.105,236.012,0.229,2.609e4,4814,9.996,0.19,193.3,157.5,0,53.638,0.333,-5.256,691,0.32
14.671,2511.843,103.784,11.743,236.754,0.106,236.754,0.401,2.609e4,4814,9.996,0.19,193,157.5,0,53.058,0.333,-5.289,690.5,0.319
14.721,2516.965,103.2,11.706,237.494,0.106,237.494,0.573,2.609e4,4814,9.996,0.19,192.8,157.5,0,52.502,0.333,-5.323,690.1,0.317
14.771,2522.057,102.616,11.681,238.233,0.107,238.233,0.63,2.609e4,4814,9.996,0.19,192.8,157.5,0,51.897,0.333,-5.356,689.6,0.315
14.821,2527.12,102.034,11.668,238.969,0.108,238.969,0.458,2.609e4,4814,9.996,0.19,193,157.5,0,51.238,0.333,-5.389,689.2,0.314
14.871,2532.154,101.453,11.665,239.703,0.109,239.703,0.229,2.609e4,4814,9.996,0.19,193.3,157.5,0,50.571,0.332,-5.421,688.8,0.312
14.921,2537.158,100.873,11.667,240.436,0.109,240.436,0.016,2.609e4,4814,9.996,0.19,193.6,157.5,0,49.934,0.332,-5.454,688.3,0.31
14.971,2542.134,100.294,11.674,241.167,0.11,241.167,0.229,2.609e4,4814,9.996,0.19,193.3,157.5,0,49.314,0.332,-5.486,687.9,0.308
15.021,2547.081,99.715,11.685,241.898,0.111,241.898,0.458,2.609e4,4814,9.996,0.19,193,157.5,0,48.707,0.332,-5.518,687.5,0.306
15.071,2551.998,99.137,11.689,242.63,0.111,242.63,0.63,2.609e4,4814,9.996,0.19,192.7,157.5,0,48.112,0.332,-5.55,687,0.305
15.121,2556.886,98.561,11.663,243.361,0.112,243.361,0.573,2.609e4,4814,9.996,0.19,192.8,157.5,0,47.535,0.332,-5.582,686.6,0.303
15.171,2561.745,97.985,11.624,244.092,0.113,244.092,0.516,2.609e4,4814,9.996,0.19,192.9,157.5,0,46.96,0.332,-5.614,686.2,0.301
15.221,2566.575,97.411,11.594,244.824,0.114,244.824,0.458,2.609e4,4814,9.996,0.19,192.9,157.5,0,46.362,0.332,-5.645,685.8,0.3
15.271,2571.375,96.838,11.562,245.555,0.114,245.555,0.401,2.609e4,4814,9.996,0.19,193,157.5,0,45.76,0.331,-5.676,685.4,0.298
15.321,2576.147,96.267,11.502,246.286,0.115,246.286,0.115,2.609e4,4814,9.996,0.19,193.4,157.5,0,45.211,0.331,-5.707,684.9,0.296
15.371,2580.891,95.697,11.443,247.017,0.116,247.017,0.229,2.609e4,4814,9.996,0.19,193.2,157.5,0,44.712,0.331,-5.738,684.5,0.295
15.421,2585.605,95.129,11.405,247.746,0.117,247.746,0.401,2.609e4,4814,9.996,0.19,193,157.5,0,44.181,0.331,-5.769,684.1,0.293
15.471,2590.291,94.562,11.374,248.473,0.117,248.473,0.516,2.609e4,4814,9.996,0.19,192.8,157.5,0,43.645,0.331,-5.799,683.7,0.291
15.521,2594.949,93.997,11.351,249.199,0.118,249.199,0.516,2.609e4,4814,9.996,0.19,192.8,157.5,0,43.091,0.331,-5.83,683.3,0.29
15.571,2599.579,93.432,11.323,249.923,0.119,249.923,0.63,2.609e4,4814,9.996,0.19,192.7,157.5,0,42.59,0.331,-5.86,682.9,0.288
15.621,2604.18,92.869,11.298,250.645,0.119,250.645,0.688,2.609e4,4814,9.996,0.19,192.6,157.5,0,42.102,0.331,-5.89,682.5,0.287
15.671,2608.753,92.306,11.272,251.366,0.12,251.366,0.745,2.609e4,4814,9.996,0.19,192.5,157.5,0,41.65,0.33,-5.919,682.1,0.285
15.721,2613.298,91.745,11.259,252.084,0.121,252.084,0.688,2.609e4,4814,9.996,0.19,192.6,157.5,0,41.136,0.33,-5.949,681.7,0.283
15.771,2617.814,91.185,11.263,252.8,0.122,252.8,0.401,2.609e4,4814,9.996,0.19,193,157.5,0,40.561,0.33,-5.978,681.3,0.282
15.821,2622.303,90.625,11.276,253.514,0.122,253.514,0.057,2.609e4,4814,9.996,0.19,193.4,157.5,0,40.009,0.33,-6.007,680.9,0.28
15.871,2626.764,90.066,11.299,254.228,0.123,254.228,0.286,2.609e4,4814,9.996,0.19,193.1,157.5,0,39.474,0.33,-6.036,680.5,0.278
15.921,2631.196,89.507,11.332,254.941,0.124,254.941,0.63,2.609e4,4814,9.996,0.19,192.6,157.5,0,38.963,0.33,-6.065,680.2,0.276
15.971,2635.6,88.947,11.388,255.654,0.125,255.655,1.089,2.609e4,4814,9.996,0.19,192,157.5,0,38.459,0.33,-6.094,679.8,0.274
16.021,2639.975,88.388,11.413,256.369,0.125,256.369,1.375,2.609e4,4814,9.996,0.19,191.7,157.5,0,37.972,0.33,-6.122,679.4,0.273
16.071,2644.322,87.83,11.378,257.084,0.126,257.084,1.261,2.609e4,4814,9.996,0.19,191.8,157.5,0,37.465,0.329,-6.15,679,0.271
16.121,2648.641,87.274,11.318,257.8,0.127,257.8,1.089,2.609e4,4814,9.996,0.19,192.1,157.5,0,36.944,0.329,-6.179,678.6,0.269
16.171,2652.931,86.719,11.25,258.517,0.128,258.517,0.745,2.609e4,4814,9.996,0.19,192.4,157.5,0,36.423,0.329,-6.206,678.3,0.268
16.221,2657.194,86.166,11.175,259.235,0.128,259.235,0.344,2.609e4,4814,9.996,0.19,192.9,157.5,0,35.932,0.329,-6.234,677.9,0.266
16.271,2661.428,85.615,11.115,259.952,0.129,259.952,0.024,2.609e4,4814,9.996,0.19,193.4,157.5,0,35.458,0.329,-6.262,677.5,0.265
16.321,2665.634,85.065,11.082,260.668,0.13,260.668,0.115,2.609e4,4814,9.996,0.19,193.3,157.5,0,34.941,0.329,-6.289,677.2,0.263
16.371,2669.813,84.517,11.056,261.383,0.131,261.383,0.172,2.609e4,4814,9.996,0.19,193.2,157.5,0,34.417,0.329,-6.316,676.8,0.261
16.421,2673.964,83.97,11.019,262.097,0.131,262.097,0.401,2.609e4,4814,9.996,0.19,192.9,157.5,0,33.952,0.329,-6.343,676.4,0.259
16.471,2678.088,83.424,10.977,262.81,0.132,262.81,0.688,2.609e4,4814,9.996,0.19,192.5,157.5,0,33.552,0.329,-6.37,676.1,0.258
16.521,2682.184,82.879,10.942,263.522,0.133,263.522,0.974,2.609e4,4814,9.996,0.19,192.1,157.5,0,33.168,0.328,-6.397,675.7,0.256
16.571,2686.253,82.335,10.921,264.231,0.134,264.231,1.031,2.609e4,4814,9.996,0.19,192,157.5,0,32.725,0.328,-6.423,675.4,0.255
16.621,2690.295,81.792,10.909,264.938,0.135,264.939,0.974,2.609e4,4814,9.996,0.19,192.1,157.5,0,32.234,0.328,-6.449,675,0.253
16.671,2694.309,81.25,10.897,265.644,0.135,265.644,0.917,2.609e4,4814,9.996,0.19,192.2,157.5,0,31.767,0.328,-6.475,674.7,0.251
16.721,2698.297,80.708,10.88,266.347,0.136,266.347,0.917,2.609e4,4814,9.996,0.19,192.2,157.5,0,31.359,0.328,-6.501,674.3,0.25
16.771,2702.257,80.168,10.868,267.049,0.137,267.049,0.859,2.609e4,4814,9.996,0.19,192.3,157.5,0,30.939,0.328,-6.527,674,0.248
16.821,2706.19,79.628,10.857,267.749,0.138,267.749,0.745,2.609e4,4814,9.996,0.19,192.4,157.5,0,30.531,0.328,-6.553,673.6,0.247
16.871,2710.096,79.09,10.847,268.448,0.138,268.448,0.688,2.609e4,4814,9.996,0.19,192.5,157.5,0,30.144,0.328,-6.578,673.3,0.245
16.921,2713.975,78.551,10.863,269.144,0.139,269.144,0.286,2.609e4,4814,9.996,0.19,193,157.5,0,29.661,0.328,-6.603,673,0.243
16.971,2717.827,78.014,10.877,269.84,0.14,269.84,0.024,2.609e4,4814,9.996,0.19,193.3,157.5,0,29.231,0.328,-6.628,672.6,0.242
17.021,2721.651,77.477,10.893,270.535,0.141,270.535,0.344,2.609e4,4814,9.996,0.19,192.9,157.5,0,28.828,0.327,-6.653,672.3,0.24
17.071,2725.449,76.94,10.913,271.23,0.142,271.23,0.63,2.609e4,4814,9.996,0.19,192.5,157.5,0,28.433,0.327,-6.678,672,0.238
17.121,2729.219,76.403,10.916,271.925,0.142,271.925,0.745,2.609e4,4814,9.996,0.19,192.3,157.5,0,28.066,0.327,-6.702,671.6,0.237
17.171,2732.961,75.867,10.937,272.62,0.143,272.62,1.031,2.609e4,4814,9.996,0.19,192,157.5,0,27.678,0.327,-6.727,671.3,0.235
17.221,2736.677,75.332,10.95,273.315,0.144,273.315,1.261,2.609e4,4814,9.996,0.19,191.7,157.5,0,27.291,0.327,-6.751,671,0.233
17.271,2740.365,74.797,10.931,274.011,0.145,274.011,1.261,2.609e4,4814,9.996,0.19,191.7,157.5,0,26.904,0.327,-6.775,670.7,0.232
17.321,2744.026,74.263,10.893,274.708,0.146,274.708,1.089,2.609e4,4814,9.996,0.19,191.9,157.5,0,26.515,0.327,-6.799,670.4,0.23
17.371,2747.659,73.73,10.862,275.405,0.146,275.405,0.974,2.609e4,4814,9.996,0.19,192.1,157.5,0,26.112,0.327,-6.822,670,0.229
17.421,2751.266,73.199,10.828,276.102,0.147,276.102,0.802,2.609e4,4814,9.996,0.19,192.2,157.5,0,25.707,0.327,-6.846,669.7,0.227
17.471,2754.845,72.668,10.783,276.8,0.148,276.8,0.573,2.609e4,4814,9.996,0.19,192.6,157.5,0,25.315,0.327,-6.869,669.4,0.226
17.521,2758.397,72.14,10.741,277.497,0.149,277.497,0.344,2.609e4,4814,9.996,0.19,192.9,157.5,0,24.93,0.327,-6.892,669.1,0.224
17.571,2761.923,71.612,10.705,278.195,0.15,278.195,0.115,2.609e4,4814,9.996,0.19,193.2,157.5,0,24.546,0.326,-6.915,668.8,0.223
17.621,2765.422,71.086,10.664,278.891,0.15,278.891,0.172,2.609e4,4814,9.996,0.19,193.1,157.5,0,24.195,0.326,-6.938,668.5,0.221
17.671,2768.894,70.56,10.627,279.587,0.151,279.587,0.458,2.609e4,4814,9.996,0.19,192.7,157.5,0,23.858,0.326,-6.96,668.2,0.219
17.721,2772.339,70.036,10.6,280.281,0.152,280.282,0.63,2.609e4,4814,9.996,0.19,192.4,157.5,0,23.508,0.326,-6.983,667.9,0.218
17.771,2775.759,69.513,10.566,280.975,0.153,280.975,0.974,2.609e4,4814,9.996,0.19,192,157.5,0,23.217,0.326,-7.005,667.6,0.216
17.821,2779.151,68.99,10.548,281.667,0.154,281.667,1.031,2.609e4,4814,9.996,0.19,191.9,157.5,0,22.865,0.326,-7.027,667.3,0.215
17.871,2782.518,68.469,10.54,282.357,0.154,282.357,0.974,2.609e4,4814,9.996,0.19,192,157.5,0,22.469,0.326,-7.049,667,0.213
17.921,2785.858,67.948,10.527,283.046,0.155,283.046,0.974,2.609e4,4814,9.996,0.19,192,157.5,0,22.123,0.326,-7.07,666.7,0.211
17.971,2789.172,67.428,10.518,283.734,0.156,283.734,0.917,2.609e4,4814,9.996,0.19,192.1,157.5,0,21.765,0.326,-7.092,666.4,0.21
18.021,2792.459,66.908,10.503,284.42,0.157,284.42,0.974,2.609e4,4814,9.996,0.19,192,157.5,0,21.452,0.326,-7.113,666.2,0.208
18.071,2795.72,66.39,10.491,285.105,0.158,285.105,0.974,2.609e4,4814,9.996,0.19,192,157.5,0,21.138,0.326,-7.135,665.9,0.207
18.121,2798.956,65.872,10.481,285.788,0.159,285.788,0.917,2.609e4,4814,9.996,0.19,192.1,157.5,0,20.823,0.326,-7.156,665.6,0.205
18.171,2802.165,65.355,10.478,286.471,0.159,286.471,0.745,2.609e4,4814,9.996,0.19,192.3,157.5,0,20.49,0.325,-7.176,665.3,0.204
18.221,2805.347,64.838,10.488,287.152,0.16,287.152,0.458,2.609e4,4814,9.996,0.19,192.7,157.5,0,20.119,0.325,-7.197,665,0.202
18.271,2808.504,64.322,10.481,287.832,0.161,287.832,0.401,2.609e4,4814,9.996,0.19,192.7,157.5,0,19.832,0.325,-7.218,664.8,0.201
18.321,2811.634,63.807,10.485,288.511,0.162,288.511,0.229,2.609e4,4814,9.996,0.19,193,157.5,0,19.514,0.325,-7.238,664.5,0.199
18.371,2814.739,63.292,10.516,289.189,0.163,289.189,0.344,2.609e4,4814,9.996,0.19,192.8,157.5,0,19.141,0.325,-7.258,664.2,0.198
18.421,2817.816,62.777,10.555,289.867,0.164,289.867,0.917,2.609e4,4814,9.996,0.19,192.1,157.5,0,18.799,0.325,-7.278,663.9,0.196
18.471,2820.868,62.263,10.583,290.546,0.164,290.546,1.318,2.609e4,4814,9.996,0.19,191.6,157.5,0,18.493,0.325,-7.298,663.7,0.194
18.521,2823.893,61.748,10.596,291.224,0.165,291.224,1.547,2.609e4,4814,9.996,0.19,191.3,157.5,0,18.198,0.325,-7.318,663.4,0.192
18.571,2826.892,61.234,10.557,291.903,0.166,291.904,1.261,2.609e4,4814,9.996,0.19,191.6,157.5,0,17.92,0.325,-7.337,663.2,0.191
18.621,2829.864,60.722,10.526,292.583,0.167,292.583,1.089,2.609e4,4814,9.996,0.19,191.8,157.5,0,17.635,0.325,-7.357,662.9,0.19
18.671,2832.81,60.21,10.505,293.263,0.168,293.263,0.974,2.609e4,4814,9.996,0.19,191.9,157.5,0,17.34,0.325,-7.376,662.6,0.188
18.721,2835.729,59.7,10.489,293.943,0.169,293.943,0.974,2.609e4,4814,9.996,0.19,192,157.5,0,17.037,0.325,-7.395,662.4,0.187
18.771,2838.623,59.19,10.464,294.623,0.17,294.623,0.802,2.609e4,4814,9.996,0.19,192.2,157.5,0,16.742,0.325,-7.413,662.1,0.185
18.821,2841.49,58.681,10.436,295.303,0.17,295.303,0.63,2.609e4,4814,9.996,0.19,192.4,157.5,0,16.451,0.324,-7.432,661.9,0.184
18.871,2844.331,58.174,10.393,295.983,0.171,295.983,0.229,2.609e4,4814,9.996,0.19,192.9,157.5,0,16.198,0.324,-7.451,661.6,0.182
18.921,2847.146,57.667,10.364,296.662,0.172,296.662,0.003,2.609e4,4814,9.996,0.19,193.2,157.5,0,15.929,0.324,-7.469,661.4,0.181
18.971,2849.936,57.162,10.354,297.341,0.173,297.341,0.014,2.609e4,4814,9.996,0.19,193.2,157.5,0,15.618,0.324,-7.487,661.2,0.179
19.021,2852.699,56.657,10.334,298.02,0.174,298.02,0.115,2.609e4,4814,9.996,0.19,193.1,157.5,0,15.34,0.324,-7.505,660.9,0.178
19.071,2855.437,56.154,10.323,298.698,0.175,298.698,0.115,2.609e4,4814,9.996,0.19,193.1,157.5,0,15.042,0.324,-7.523,660.7,0.176
19.121,2858.148,55.65,10.311,299.375,0.176,299.375,0.115,2.609e4,4814,9.996,0.19,193,157.5,0,14.748,0.324,-7.54,660.4,0.174
19.171,2860.834,55.148,10.291,300.052,0.177,300.052,0.286,2.609e4,4814,9.996,0.19,192.8,157.5,0,14.488,0.324,-7.558,660.2,0.173
19.221,2863.495,54.647,10.278,300.728,0.177,300.728,0.344,2.609e4,4814,9.996,0.19,192.7,157.5,0,14.212,0.324,-7.575,660,0.171
19.271,2866.129,54.147,10.247,301.404,0.178,301.404,0.688,2.609e4,4814,9.996,0.19,192.3,157.5,0,14.006,0.324,-7.592,659.7,0.17
19.321,2868.738,53.647,10.221,302.079,0.179,302.079,0.974,2.609e4,4814,9.996,0.19,191.9,157.5,0,13.799,0.324,-7.609,659.5,0.168
19.371,2871.322,53.148,10.205,302.753,0.18,302.753,1.089,2.609e4,4814,9.996,0.19,191.8,157.5,0,13.56,0.324,-7.626,659.3,0.167
19.421,2873.88,52.65,10.18,303.425,0.181,303.425,1.432,2.609e4,4814,9.996,0.19,191.4,157.5,0,13.38,0.324,-7.643,659.1,0.166
19.471,2876.412,52.153,10.152,304.097,0.182,304.097,1.776,2.609e4,4814,9.996,0.19,191,157.5,0,13.229,0.324,-7.659,658.9,0.165
19.521,2878.919,51.657,10.136,304.767,0.183,304.767,1.891,2.609e4,4814,9.996,0.19,190.8,157.5,0,13.028,0.324,-7.675,658.6,0.163
19.571,2881.401,51.161,10.133,305.436,0.184,305.436,1.776,2.609e4,4814,9.996,0.19,190.9,157.5,0,12.767,0.324,-7.692,658.4,0.162
19.621,2883.858,50.666,10.13,306.104,0.184,306.104,1.662,2.609e4,4814,9.996,0.19,191,157.5,0,12.519,0.323,-7.707,658.2,0.16
19.671,2886.289,50.172,10.116,306.77,0.185,306.77,1.776,2.609e4,4814,9.996,0.19,190.9,157.5,0,12.334,0.323,-7.723,658,0.159
19.721,2888.695,49.678,10.12,307.435,0.186,307.435,1.547,2.609e4,4814,9.996,0.19,191.2,157.5,0,12.068,0.323,-7.739,657.8,0.158
19.771,2891.076,49.185,10.13,308.099,0.187,308.099,1.203,2.609e4,4814,9.996,0.19,191.6,157.5,0,11.79,0.323,-7.754,657.6,0.156
19.821,2893.431,48.693,10.133,308.762,0.188,308.762,1.031,2.609e4,4814,9.996,0.19,191.9,157.5,0,11.557,0.323,-7.77,657.4,0.155
19.871,2895.761,48.201,10.138,309.424,0.189,309.424,0.802,2.609e4,4814,9.996,0.19,192.1,157.5,0,11.327,0.323,-7.785,657.2,0.153
19.921,2898.066,47.71,10.155,310.085,0.19,310.085,0.344,2.609e4,4814,9.996,0.19,192.7,157.5,0,11.067,0.323,-7.8,657,0.152
19.971,2900.346,47.219,10.158,310.745,0.191,310.746,0.172,2.609e4,4814,9.996,0.19,192.9,157.5,0,10.863,0.323,-7.815,656.8,0.15
20.021,2902.6,46.729,10.17,311.406,0.192,311.406,0.115,2.609e4,4814,9.996,0.19,193,157.5,0,10.639,0.323,-7.829,656.6,0.149
20.071,2904.828,46.24,10.18,312.065,0.193,312.066,0.401,2.609e4,4814,9.996,0.19,192.6,157.5,0,10.43,0.323,-7.844,656.5,0.147
20.121,2907.031,45.751,10.189,312.725,0.193,312.725,0.688,2.609e4,4814,9.996,0.19,192.3,157.5,0,10.228,0.323,-7.858,656.3,0.146
20.171,2909.209,45.263,10.195,313.384,0.194,313.385,0.859,2.609e4,4814,9.996,0.19,192,157.5,0,10.034,0.323,-7.872,656.1,0.144
20.221,2911.361,44.775,10.203,314.044,0.195,314.044,1.146,2.609e4,4814,9.996,0.19,191.7,157.5,0,9.838,0.323,-7.886,655.9,0.143
20.271,2913.488,44.288,10.202,314.703,0.196,314.703,1.203,2.609e4,4814,9.996,0.19,191.6,157.5,0,9.653,0.323,-7.9,655.7,0.141
20.321,2915.589,43.802,10.19,315.363,0.197,315.363,1.146,2.609e4,4814,9.996,0.19,191.7,157.5,0,9.479,0.323,-7.914,655.6,0.14
20.371,2917.665,43.316,10.194,316.022,0.198,316.022,1.318,2.609e4,4814,9.996,0.19,191.4,157.5,0,9.283,0.323,-7.927,655.4,0.139
20.421,2919.715,42.832,10.2,316.682,0.199,316.682,1.547,2.609e4,4814,9.996,0.19,191.2,157.5,0,9.084,0.323,-7.941,655.2,0.137
20.471,2921.74,42.348,10.204,317.341,0.2,317.341,1.719,2.609e4,4814,9.996,0.19,191,157.5,0,8.886,0.323,-7.954,655.1,0.136
20.521,2923.739,41.864,10.207,318.001,0.201,318.001,1.891,2.609e4,4814,9.996,0.19,190.7,157.5,0,8.686,0.322,-7.967,654.9,0.134
20.571,2925.713,41.382,10.205,318.661,0.202,318.661,2.005,2.609e4,4814,9.996,0.19,190.6,157.5,0,8.488,0.322,-7.98,654.7,0.132
20.621,2927.661,40.901,10.181,319.322,0.203,319.322,1.776,2.609e4,4814,9.996,0.19,190.9,157.5,0,8.303,0.322,-7.992,654.6,0.131
20.671,2929.584,40.421,10.157,319.982,0.204,319.982,1.547,2.609e4,4814,9.996,0.19,191.2,157.5,0,8.12,0.322,-8.005,654.4,0.13
20.721,2931.481,39.942,10.133,320.643,0.205,320.643,1.318,2.609e4,4814,9.996,0.19,191.5,157.5,0,7.938,0.322,-8.017,654.3,0.128
20.771,2933.353,39.465,10.109,321.303,0.205,321.303,1.031,2.609e4,4814,9.996,0.19,191.8,157.5,0,7.76,0.322,-8.029,654.1,0.127
20.821,2935.2,38.989,10.08,321.964,0.206,321.964,0.63,2.609e4,4814,9.996,0.19,192.3,157.5,0,7.597,0.322,-8.041,653.9,0.126
20.871,2937.021,38.515,10.049,322.624,0.207,322.624,0.229,2.609e4,4814,9.996,0.19,192.9,157.5,0,7.449,0.322,-8.053,653.8,0.125
20.921,2938.818,38.041,10.035,323.285,0.208,323.285,0.057,2.609e4,4814,9.996,0.19,193,157.5,0,7.268,0.322,-8.065,653.6,0.123
20.971,2940.589,37.569,10.03,323.944,0.209,323.944,0.115,2.609e4,4814,9.996,0.19,193,157.5,0,7.069,0.322,-8.076,653.5,0.122
21.021,2942.335,37.098,10.022,324.604,0.21,324.604,0.115,2.609e4,4814,9.996,0.19,193,157.5,0,6.878,0.322,-8.088,653.4,0.12
21.071,2944.057,36.628,10.007,325.263,0.211,325.263,0.057,2.609e4,4814,9.996,0.19,193,157.5,0,6.711,0.322,-8.099,653.2,0.119
21.121,2945.753,36.16,9.991,325.922,0.212,325.922,0.286,2.609e4,4814,9.996,0.19,192.7,157.5,0,6.55,0.322,-8.11,653.1,0.117
21.171,2947.424,35.692,9.981,326.581,0.213,326.581,0.401,2.609e4,4814,9.996,0.19,192.6,157.5,0,6.379,0.322,-8.121,652.9,0.116
21.221,2949.07,35.226,9.963,327.239,0.214,327.239,0.688,2.609e4,4814,9.996,0.19,192.3,157.5,0,6.234,0.322,-8.131,652.8,0.114
21.271,2950.692,34.762,9.951,327.897,0.215,327.897,0.802,2.609e4,4814,9.996,0.19,192.1,157.5,0,6.077,0.322,-8.142,652.7,0.113
21.321,2952.288,34.298,9.947,328.554,0.216,328.554,0.802,2.609e4,4814,9.996,0.19,192.1,157.5,0,5.896,0.322,-8.152,652.5,0.111
21.371,2953.86,33.836,9.939,329.211,0.217,329.211,0.859,2.609e4,4814,9.996,0.19,192,157.5,0,5.733,0.322,-8.162,652.4,0.11
21.421,2955.407,33.376,9.907,329.867,0.218,329.867,1.49,2.609e4,4814,9.996,0.19,191.2,157.5,0,5.665,0.322,-8.173,652.3,0.109
21.471,2956.929,32.916,9.88,330.523,0.219,330.523,2.063,2.609e4,4814,9.996,0.19,190.5,157.5,0,5.589,0.322,-8.182,652.2,0.108
21.521,2958.426,32.459,9.872,331.178,0.22,331.178,2.12,2.609e4,4814,9.996,0.19,190.4,157.5,0,5.442,0.322,-8.192,652,0.106
21.571,2959.899,32.002,9.862,331.832,0.221,331.832,2.292,2.609e4,4814,9.996,0.19,190.2,157.5,0,5.31,0.322,-8.202,651.9,0.105
21.621,2961.347,31.547,9.842,332.486,0.222,332.486,2.693,2.609e4,4814,9.996,0.19,189.7,157.5,0,5.231,0.322,-8.211,651.8,0.104
21.671,2962.77,31.094,9.823,333.139,0.223,333.139,3.094,2.609e4,4814,9.996,0.19,189.3,157.5,0,5.151,0.322,-8.22,651.7,0.103
21.721,2964.169,30.642,9.81,333.791,0.223,333.791,3.323,2.609e4,4814,9.996,0.19,189,157.5,0,5.052,0.322,-8.229,651.6,0.102
21.771,2965.543,30.191,9.792,334.442,0.224,334.442,3.724,2.609e4,4814,9.996,0.19,188.6,157.5,0,4.979,0.322,-8.238,651.4,0.101
21.821,2966.893,29.742,9.773,335.092,0.225,335.092,4.068,2.609e4,4814,9.996,0.19,188.2,157.5,0,4.921,0.321,-8.247,651.3,0.1
21.871,2968.219,29.295,9.758,335.741,0.226,335.741,4.354,2.609e4,4814,9.996,0.19,187.9,157.5,0,4.848,0.321,-8.256,651.2,0.099
21.921,2969.52,28.849,9.761,336.389,0.227,336.389,4.24,2.609e4,4814,9.996,0.19,188,157.5,0,4.692,0.321,-8.264,651.1,0.097
21.971,2970.797,28.406,9.774,337.036,0.228,337.036,3.839,2.609e4,4814,9.996,0.19,188.5,157.5,0,4.492,0.321,-8.273,651,0.095
22.021,2972.049,27.964,9.782,337.682,0.229,337.682,3.61,2.609e4,4814,9.996,0.19,188.7,157.5,0,4.326,0.321,-8.281,650.9,0.094
22.071,2973.277,27.524,9.782,338.328,0.23,338.328,3.495,2.609e4,4814,9.996,0.19,188.8,157.5,0,4.2,0.321,-8.289,650.8,0.093
22.121,2974.48,27.086,9.79,338.972,0.231,338.972,3.266,2.609e4,4814,9.996,0.19,189.1,157.5,0,4.043,0.321,-8.297,650.7,0.091
22.171,2975.659,26.65,9.799,339.616,0.232,339.616,2.922,2.609e4,4814,9.996,0.19,189.5,157.5,0,3.884,0.321,-8.304,650.6,0.089
22.221,2976.814,26.216,9.802,340.26,0.233,340.26,2.75,2.609e4,4814,9.996,0.19,189.7,157.5,0,3.758,0.321,-8.312,650.5,0.088
22.271,2977.944,25.784,9.797,340.902,0.234,340.902,2.807,2.609e4,4814,9.996,0.19,189.6,157.5,0,3.666,0.321,-8.319,650.4,0.087
22.321,2979.049,25.355,9.793,341.544,0.235,341.544,2.807,2.609e4,4814,9.996,0.19,189.6,157.5,0,3.576,0.321,-8.326,650.3,0.086
22.371,2980.13,24.929,9.798,342.186,0.236,342.186,2.578,2.609e4,4814,9.996,0.19,189.8,157.5,0,3.448,0.321,-8.333,650.2,0.084
22.421,2981.187,24.505,9.802,342.827,0.237,342.827,2.406,2.609e4,4814,9.996,0.19,190,157.5,0,3.331,0.321,-8.34,650.2,0.083
22.471,2982.219,24.083,9.792,343.468,0.238,343.468,2.636,2.609e4,4814,9.996,0.19,189.8,157.5,0,3.267,0.321,-8.347,650.1,0.082
22.521,2983.227,23.665,9.79,344.108,0.239,344.108,2.578,2.609e4,4814,9.996,0.19,189.8,157.5,0,3.178,0.321,-8.353,650,0.081
22.571,2984.21,23.25,9.796,344.747,0.24,344.747,2.349,2.609e4,4814,9.996,0.19,190.1,157.5,0,3.058,0.321,-8.36,649.9,0.08
22.621,2985.168,22.838,9.771,345.386,0.241,345.387,2.979,2.609e4,4814,9.996,0.19,189.4,157.5,0,3.064,0.321,-8.366,649.8,0.079
22.671,2986.103,22.429,9.76,346.025,0.242,346.025,3.209,2.609e4,4814,9.996,0.19,189.1,157.5,0,3.016,0.321,-8.372,649.7,0.079
22.721,2987.012,22.024,9.756,346.663,0.243,346.663,3.266,2.609e4,4814,9.996,0.19,189.1,157.5,0,2.941,0.321,-8.378,649.7,0.078
